120401,ต. โสนลอย,Sano Loi,1204,อ. บางบัวทอง,Bang Bua Thong,12,จ. นนทบุรี,Nonthaburi,100.422,13.914
830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,98.331,7.517
850305,ต. บางหิน,Bang Hin,8503,อ. กะเปอร์,Papoe,85,จ. ระนอง,Ranong,98.466,9.580
820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,97.626,8.565
850502,ต. กำพวน,Kamphuan,8505,อ. สุขสำราญ,Suk Samran,85,จ. ระนอง,Ranong,98.377,9.483
230602,ต. เกาะกูด,Ko Kut,2306,อ. เกาะกูด,Ko Kut,23,จ. ตราด,Trat,102.519,11.719
100403,แขวง สุริยวงศ์,,1004,เขต บางรัก,Bang Rak,10,กรุงเทพมหานคร,Bangkok,100.530,13.724
860116,ต. หาดทรายรี,Hat Sai Ri,8601,อ. เมืองชุมพร,Mueang Chumphon,86,จ. ชุมพร,Chumphon,99.292,10.439
100101,แขวง พระบรมมหาราชวัง,Phra Borom Maha Ratchawang,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,100.492,13.751
850109,ต. เกาะพยาม,Ko Phayam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,98.506,9.704
500104,ต. ช้างม่อย,Chang Moi,5001,อ. เมืองเชียงใหม่,Mueang Chiang Mai,50,จ. เชียงใหม่,Chiang Mai,98.996,18.796
101505,แขวง ตลาดพลู,,1015,เขต ธนบุรี,Thon Buri,10,กรุงเทพมหานคร,Bangkok,100.473,13.715
820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,97.634,8.486
810301,ต. เกาะลันตาใหญ่,Ko Lanta Yai,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,99.127,7.537
102006,แขวง บางขุนนนท์,,1020,เขต บางกอกน้อย,Bangkok Noi,10,กรุงเทพมหานคร,Bangkok,100.466,13.774
820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,97.632,8.507
920213,ต. เกาะลิบง,Ko Libong,9202,อ. กันตัง,Kantang,92,จ. ตรัง,Trang,99.253,7.314
820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,97.812,9.070
102209,แขวง ปากคลองภาษีเจริญ,,1022,เขต ภาษีเจริญ,Phasi Charoen,10,กรุงเทพมหานคร,Bangkok,100.464,13.722
140108,ต. ภูเขาทอง,Phu Khao Thong,1401,อ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.542,14.365
830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,98.378,7.743
810302,ต. เกาะลันตาน้อย,Ko Lanta Noi,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,99.145,7.630
740102,ต. ท่าฉลอม,Tha Chalom,7401,อ. เมืองสมุทรสาคร,Mueang Samut Sakhon,74,จ. สมุทรสาคร,Samut Sakhon,100.269,13.538
180101,ต. ในเมือง,Nai Mueang,1801,อ. เมืองชัยนาท,Mueang Chai Nat,18,จ. ชัยนาท,Chai Nat,100.127,15.181
530801,ต. ศรีพนมมาศ,Si Phanom Mat,5308,อ. ลับแล,Laplae,53,จ. อุตรดิตถ์,Uttaradit,100.039,17.652
940108,ต. บาราโหม,Bara Hom,9401,อ. เมืองปัตตานี,Mueang Pattani,94,จ. ปัตตานี,Pattani,101.317,6.873
100203,แขวง สวนจิตรลดา,Suan Chit Lada,1002,เขต ดุสิต,Dusit,10,กรุงเทพมหานคร,Bangkok,100.520,13.767
910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,99.849,6.662
101804,แขวง คลองต้นไทร,,1018,เขต คลองสาน,Khlong San,10,กรุงเทพมหานคร,Bangkok,100.508,13.725
200111,ต. บางทราย,Bang Sai,2001,อ. เมืองชลบุรี,Mueang Chon Buri,20,จ. ชลบุรี,Chon Buri,100.996,13.393
860306,ต. ปากคลอง,Pak Khlong,8603,อ. ปะทิว,Pathio,86,จ. ชุมพร,Chumphon,99.487,10.856
103302,แขวง คลองตัน,,1033,เขต คลองเตย,Khlong Toei,10,กรุงเทพมหานคร,Bangkok,100.571,13.723
230601,ต. เกาะหมาก,Ko Mak,2306,อ. เกาะกูด,Ko Kut,23,จ. ตราด,Trat,102.526,11.842
910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,99.304,6.491
102801,แขวง ทุ่งวัดดอน,,1028,เขต สาทร,Sa Thon,10,กรุงเทพมหานคร,Bangkok,100.532,13.710
100703,แขวง ปทุมวัน,,1007,เขต ปทุมวัน,Pathum Wan,10,กรุงเทพมหานคร,Bangkok,100.535,13.740
103101,แขวง บางคอแหลม,,1031,เขต บางคอแหลม,Bang Kho Laem,10,กรุงเทพมหานคร,Bangkok,100.494,13.696
401002,ต. ในเมือง,Nai Mueang,4010,อ. บ้านไผ่,Ban Phai,40,จ. ขอนแก่น,Khon Kaen,102.723,16.035
103901,แขวง คลองเตยเหนือ,,1039,เขต วัฒนา,Watthana,10,กรุงเทพมหานคร,Bangkok,100.560,13.743
830304,ต. ป่าคลอก,Pa Khlok,8303,อ. ถลาง,Thalang,83,จ. ภูเก็ต,Phuket,98.464,8.055
800103,ต. คลัง,Khlang,8001,อ. เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,99.966,8.434
102005,แขวง บ้านช่างหล่อ,,1020,เขต บางกอกน้อย,Bangkok Noi,10,กรุงเทพมหานคร,Bangkok,100.477,13.752
140118,ต. คลองสระบัว,Khlong Sa Bua,1401,อ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.563,14.371
102802,แขวง ยานนาวา,,1028,เขต สาทร,Sa Thon,10,กรุงเทพมหานคร,Bangkok,100.514,13.714
600301,ต. ชุมแสง,Chum Saeng,6003,อ. ชุมแสง,Chum Saeng,60,จ. นครสวรรค์,Nakhon Sawan,100.315,15.896
100201,แขวง ดุสิต,Dusit,1002,เขต ดุสิต,Dusit,10,กรุงเทพมหานคร,Bangkok,100.513,13.772
102503,แขวง บางบำหรุ,,1025,เขต บางพลัด,Bang Phlat,10,กรุงเทพมหานคร,Bangkok,100.482,13.781
120612,ต. คลองเกลือ,Khlong Kluea,1206,อ. ปากเกร็ด,Pak Kret,12,จ. นนทบุรี,Nonthaburi,100.550,13.902
101803,แขวง บางลำภูล่าง,,1018,เขต คลองสาน,Khlong San,10,กรุงเทพมหานคร,Bangkok,100.501,13.715
103703,แขวง ถนนเพชรบุรี,,1037,เขต ราชเทวี,Rat Thewi,10,กรุงเทพมหานคร,Bangkok,100.559,13.752
760109,ต. เวียงคอย,Wiang Khoi,7601,อ. เมืองเพชรบุรี,Mueang Phetchaburi,76,จ. เพชรบุรี,Phetchaburi,99.900,13.121
500115,ต. ป่าตัน,Pa Tan,5001,อ. เมืองเชียงใหม่,Mueang Chiang Mai,50,จ. เชียงใหม่,Chiang Mai,98.999,18.811
170101,ต. บางพุทรา,Bang Phutsa,1701,อ. เมืองสิงห์บุรี,Mueang Sing Buri,17,จ. สิงห์บุรี,Sing Buri,100.404,14.890
103701,แขวง ทุ่งพญาไท,,1037,เขต ราชเทวี,Rat Thewi,10,กรุงเทพมหานคร,Bangkok,100.530,13.763
140104,ต. หัวรอ,Hua Ro,1401,อ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.578,14.368
810301,ต. เกาะลันตาใหญ่,Ko Lanta Yai,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,99.061,7.207
750211,ต. ยายแพง,Yai Phaeng,7502,อ. บางคนที,Bang Khonthi,75,จ. สมุทรสงคราม,Samut Songkhram,99.958,13.487
700501,ต. บ้านโป่ง,Ban Pong,7005,อ. บ้านโป่ง,Ban Pong,70,จ. ราชบุรี,Ratchaburi,99.873,13.816
110406,ต. บางหัวเสือ,Bang Hua Suea,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.549,13.625
200101,ต. บางปลาสร้อย,Bang Pla Soi,2001,อ. เมืองชลบุรี,Mueang Chon Buri,20,จ. ชลบุรี,Chon Buri,100.987,13.364
260101,ต. นครนายก,Nakhon Nayok,2601,อ. เมืองนครนายก,Mueang Nakhon Nayok,26,จ. นครนายก,Nakhon Nayok,101.219,14.204
750210,ต. บางนกแขวก,Bang Nok Khwaek,7502,อ. บางคนที,Bang Khonthi,75,จ. สมุทรสงคราม,Samut Songkhram,99.923,13.504
810502,ต. แหลมสัก,Laem Sak,8105,อ. อ่าวลึก,Ao Luek,81,จ. กระบี่,Krabi,98.630,8.262
102208,แขวง คลองขวาง,,1022,เขต ภาษีเจริญ,Phasi Charoen,10,กรุงเทพมหานคร,Bangkok,100.423,13.738
810301,ต. เกาะลันตาใหญ่,Ko Lanta Yai,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,99.080,7.224
230601,ต. เกาะหมาก,Ko Mak,2306,อ. เกาะกูด,Ko Kut,23,จ. ตราด,Trat,102.383,11.804
140816,ต. บ้านใหญ่,Ban Yai,1408,อ. ผักไห่,Phak Hai,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.384,14.435
810802,ต. เกาะศรีบอยา,Ko Si Boya,8108,อ. เหนือคลอง,Nuea Khlong,81,จ. กระบี่,Krabi,98.988,7.829
190201,ต. แก่งคอย,Kaeng Khoi,1902,อ. แก่งคอย,Kaeng Khoi,19,จ. สระบุรี,Saraburi,101.002,14.586
103502,แขวง บางค้อ,,1035,เขต จอมทอง,Chom Thong,10,กรุงเทพมหานคร,Bangkok,100.476,13.702
840401,ต. อ่างทอง,Ang Thong,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,99.669,9.393
750208,ต. บางกุ้ง,Bang Kung,7502,อ. บางคนที,Bang Khonthi,75,จ. สมุทรสงคราม,Samut Songkhram,99.931,13.459
730301,ต. นครชัยศรี,Nakhon Chai Si,7303,อ. นครชัยศรี,Nakhon Chai Si,73,จ. นครปฐม,Nakhon Pathom,100.192,13.787
120204,ต. บางขนุน,Bang Khanun,1202,อ. บางกรวย,Bang Kruai,12,จ. นนทบุรี,Nonthaburi,100.453,13.811
860101,ต. ท่าตะเภา,Tha Taphao,8601,อ. เมืองชุมพร,Mueang Chumphon,86,จ. ชุมพร,Chumphon,99.179,10.498
110412,ต. บางกอบัว,Bang Ko Bua,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.577,13.693
140111,ต. คลองตะเคียน,Khlong Takhian,1401,อ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.554,14.331
110411,ต. บางกระสอบ,Bang Krasop,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.566,13.666
940101,ต. สะบารัง,Sabarang,9401,อ. เมืองปัตตานี,Mueang Pattani,94,จ. ปัตตานี,Pattani,101.251,6.876
500101,ต. ศรีภูมิ,Si Phum,5001,อ. เมืองเชียงใหม่,Mueang Chiang Mai,50,จ. เชียงใหม่,Chiang Mai,98.985,18.796
102504,แขวง บางยี่ขัน,,1025,เขต บางพลัด,Bang Phlat,10,กรุงเทพมหานคร,Bangkok,100.492,13.774
102009,แขวง อรุณอมรินทร์,,1020,เขต บางกอกน้อย,Bangkok Noi,10,กรุงเทพมหานคร,Bangkok,100.477,13.772
750301,ต. อัมพวา,Amphawa,7503,อ. อัมพวา,Amphawa,75,จ. สมุทรสงคราม,Samut Songkhram,99.954,13.427
850105,ต. ปากน้ำ,Pak Nam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,98.479,9.905
200601,ต. พนัสนิคม,Phanat Nikhom,2006,อ. พนัสนิคม,Phanat Nikhom,20,จ. ชลบุรี,Chon Buri,101.180,13.450
710507,ต. ท่าเรือ (เทศบาลเมืองพระแท่น),Tha Ruea,7105,อ. ท่ามะกา,Tha Maka,71,จ. กาญจนบุรี,Kanchanaburi,99.752,13.954
102803,แขวง ทุ่งมหาเมฆ,,1028,เขต สาทร,Sa Thon,10,กรุงเทพมหานคร,Bangkok,100.541,13.718
110402,ต. ตลาด,Bang Phueng,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.520,13.671
130105,ต. บ้านกระแชง,Ban Krachaeng,1301,อ. เมืองปทุมธานี,Mueang Pathum Thani,13,จ. ปทุมธานี,Pathum Thani,100.552,14.031
102207,แขวง บางแวก,,1022,เขต ภาษีเจริญ,Phasi Charoen,10,กรุงเทพมหานคร,Bangkok,100.445,13.736
110408,ต. บางยอ,Bang Yo,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.558,13.679
140114,ต. ลุมพลี,Lumphli,1401,อ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.548,14.376
940105,ต. ตันหยงลุโละ,Tanyong Lulo,9401,อ. เมืองปัตตานี,Mueang Pattani,94,จ. ปัตตานี,Pattani,101.305,6.877
102502,แขวง บางอ้อ,,1025,เขต บางพลัด,Bang Phlat,10,กรุงเทพมหานคร,Bangkok,100.512,13.802
220201,ต. ขลุง,Khlung,2202,อ. ขลุง,Khlung,22,จ. จันทบุรี,Chanthaburi,102.218,12.452
190106,ต. นาโฉง,Na Chong,1901,อ. เมืองสระบุรี,Mueang Saraburi,19,จ. สระบุรี,Saraburi,100.886,14.529
110414,ต. สำโรง,Samrong,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.584,13.659
650103,ต. วัดจันทร์,Wat Chan,6501,อ. เมืองพิษณุโลก,Mueang Phitsanulok,65,จ. พิษณุโลก,Phitsanulok,100.250,16.789
140405,ต. หน้าไม้,Na Mai,1404,อ. บางไทร,Bang Sai,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.462,14.315
140106,ต. ไผ่ลิง,Phai Ling,1401,อ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.589,14.356
760102,ต. คลองกระแซง,Khlong Krachaeng,7601,อ. เมืองเพชรบุรี,Mueang Phetchaburi,76,จ. เพชรบุรี,Phetchaburi,99.943,13.112
730302,ต. บางกระเบา,Bang Krabao,7303,อ. นครชัยศรี,Nakhon Chai Si,73,จ. นครปฐม,Nakhon Pathom,100.183,13.793
240103,ต. บ้านใหม่,Ban Mai,2401,อ. เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,จ. ฉะเชิงเทรา,Chachoengsao,101.100,13.707
102501,แขวง บางพลัด,,1025,เขต บางพลัด,Bang Phlat,10,กรุงเทพมหานคร,Bangkok,100.487,13.791
750307,ต. แควอ้อม,Khwae Om,7503,อ. อัมพวา,Amphawa,75,จ. สมุทรสงคราม,Samut Songkhram,99.937,13.436
150208,ต. ชะไว,Chawai,1502,อ. ไชโย,Chaiyo,15,จ. อ่างทอง,Ang Thong,100.494,14.687
750212,ต. บางกระบือ,Bang Krabue,7502,อ. บางคนที,Bang Khonthi,75,จ. สมุทรสงคราม,Samut Songkhram,99.968,13.463
100704,แขวง ลุมพินี,,1007,เขต ปทุมวัน,Pathum Wan,10,กรุงเทพมหานคร,Bangkok,100.546,13.736
110415,ต. สำโรงกลาง,Samrong Klang,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.564,13.653
140109,ต. สำเภาล่ม,Samphao Lom,1401,อ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.570,14.340
200701,ต. ศรีราชา,Si Racha,2007,อ. ศรีราชา,Si Racha,20,จ. ชลบุรี,Chon Buri,100.923,13.162
810301,ต. เกาะลันตาใหญ่,Ko Lanta Yai,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,99.204,7.417
570101,ต. เวียง,Wiang,5701,อ. เมืองเชียงราย,Mueang Chiang Rai,57,จ. เชียงราย,Chiang Rai,99.832,19.907
102202,แขวง บางด้วน,,1022,เขต ภาษีเจริญ,Phasi Charoen,10,กรุงเทพมหานคร,Bangkok,100.437,13.723
103903,แขวง พระโขนงเหนือ,,1039,เขต วัฒนา,Watthana,10,กรุงเทพมหานคร,Bangkok,100.596,13.719
700701,ต. โพธาราม,Photharam,7007,อ. โพธาราม,Photharam,70,จ. ราชบุรี,Ratchaburi,99.853,13.695
110413,ต. ทรงคนอง,Song Khanong,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.545,13.665
120203,ต. บางสีทอง,Bang Si Thong,1202,อ. บางกรวย,Bang Kruai,12,จ. นนทบุรี,Nonthaburi,100.479,13.818
900803,ต. เชิงแส,Choeng Sae,9008,อ. กระแสสินธุ์,Krasae Sin,90,จ. สงขลา,Songkhla,100.356,7.561
730303,ต. วัดแค,Wat Khae,7303,อ. นครชัยศรี,Nakhon Chai Si,73,จ. นครปฐม,Nakhon Pathom,100.175,13.814
830103,ต. เกาะแก้ว,Ko Kaeo,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,98.427,7.936
260101,ต. นครนายก,Nakhon Nayok,2601,อ. เมืองนครนายก,Mueang Nakhon Nayok,26,จ. นครนายก,Nakhon Nayok,101.233,14.198
140407,ต. แคออก,Khae Ok,1404,อ. บางไทร,Bang Sai,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.472,14.305
110410,ต. บางน้ำผึ้ง,Bang Nam Phueng,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.578,13.679
501302,ต. ทรายมูล,Sai Mun,5013,อ. สันกำแพง,San Kamphaeng,50,จ. เชียงใหม่,Chiang Mai,99.136,18.735
750207,ต. บางพรม,Bang Phrom,7502,อ. บางคนที,Bang Khonthi,75,จ. สมุทรสงคราม,Samut Songkhram,99.955,13.452
800102,ต. ท่าวัง,Tha Wang,8001,อ. เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,99.961,8.449
760101,ต. ท่าราบ,Tha Rap,7601,อ. เมืองเพชรบุรี,Mueang Phetchaburi,76,จ. เพชรบุรี,Phetchaburi,99.949,13.097
130704,ต. กระแชง,Krachaeng,1307,อ. สามโคก,Sam Khok,13,จ. ปทุมธานี,Pathum Thani,100.544,14.043
110111,ต. บางโปรง,,1101,อ. เมืองสมุทรปราการ,Mueang Samut Prakan,11,จ. สมุทรปราการ,Samut Prakarn,100.565,13.623
760610,ต. ลาดโพธิ์,Lat Pho,7606,อ. บ้านลาด,Ban Lat,76,จ. เพชรบุรี,Phetchaburi,99.895,13.102
120106,ต. บางไผ่,Bang Phai,1201,อ. เมืองนนทบุรี,Mueang Nonthaburi,12,จ. นนทบุรี,Nonthaburi,100.492,13.823
140201,ต. ท่าเรือ,Tha Ruea,1402,อ. ท่าเรือ,Tha Ruea,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.719,14.566
940309,ต. บางตาวา,Bang Tawa,9403,อ. หนองจิก,Nong Chik,94,จ. ปัตตานี,Pattani,101.158,6.858
750204,ต. โรงหีบ,Rong Hip,7502,อ. บางคนที,Bang Khonthi,75,จ. สมุทรสงคราม,Samut Songkhram,99.931,13.470
103303,แขวง พระโขนง,,1033,เขต คลองเตย,Khlong Toei,10,กรุงเทพมหานคร,Bangkok,100.595,13.707
110409,ต. บางกะเจ้า,Bang Kachao,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.561,13.697
191005,ต. ศาลารีไทย,Sala Ri Thai,1910,อ. เสาไห้,Sao Hai,19,จ. สระบุรี,Saraburi,100.848,14.565
750106,ต. ท้ายหาด,Thai Hat,7501,อ. เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,จ. สมุทรสงคราม,Samut Songkhram,99.976,13.399
901107,ต. คลองอู่ตะเภา,Khlong U Ta Phao,9011,อ. หาดใหญ่,Hat Yai,90,จ. สงขลา,Songkhla,100.446,7.045
501506,ต. สบแม่ข่า,Sop Mae Kha,5015,อ. หางดง,Hang Dong,50,จ. เชียงใหม่,Chiang Mai,98.980,18.689
150105,ต. บ้านแห,Ban Hae,1501,อ. เมืองอ่างทอง,Mueang Ang Thong,15,จ. อ่างทอง,Ang Thong,100.434,14.565
510601,ต. ปากบ่อง,Pak Bong,5106,อ. ป่าซาง,Pa Sang,51,จ. ลำพูน,Lamphun,98.933,18.537
150209,ต. ตรีณรงค์,Tri Narong,1502,อ. ไชโย,Chaiyo,15,จ. อ่างทอง,Ang Thong,100.498,14.676
220304,ต. บ่อพุ,Bo Phu,2203,อ. ท่าใหม่,Tha Mai,22,จ. จันทบุรี,Chanthaburi,102.028,12.595
102007,แขวง บางขุนศรี,,1020,เขต บางกอกน้อย,Bangkok Noi,10,กรุงเทพมหานคร,Bangkok,100.463,13.760
140702,ต. ขยาย,Khayai,1407,อ. บางปะหัน,Bang Pahan,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.564,14.414
850502,ต. กำพวน,Kamphuan,8505,อ. สุขสำราญ,Suk Samran,85,จ. ระนอง,Ranong,98.349,9.495
820101,ต. ท้ายช้าง,Thai Chang,8201,อ. เมืองพังงา,Mueang Phang-nga,82,จ. พังงา,Phang-nga,98.524,8.446
500116,ต. สันผีเสื้อ,San Phisuea,5001,อ. เมืองเชียงใหม่,Mueang Chiang Mai,50,จ. เชียงใหม่,Chiang Mai,98.998,18.841
501102,ต. ทุ่งหลวง,Thung Luang,5011,อ. พร้าว,Phrao,50,จ. เชียงใหม่,Chiang Mai,99.202,19.359
120608,ต. เกาะเกร็ด,Ko Kret,1206,อ. ปากเกร็ด,Pak Kret,12,จ. นนทบุรี,Nonthaburi,100.472,13.910
910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,99.169,6.526
141601,ต. บ้านแพรก,Ban Phraek,1416,อ. บ้านแพรก,Ban Phraek,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.585,14.640
120605,ต. บางตะไนย์,Bang Tanai,1206,อ. ปากเกร็ด,Pak Kret,12,จ. นนทบุรี,Nonthaburi,100.492,13.931
430101,ต. ในเมือง,Nai Mueang,4301,อ. เมืองหนองคาย,Mueang Nong Khai,43,จ. หนองคาย,Nong Khai,102.761,17.890
110407,ต. เทศบาลสำโรงใต้,Samrong Tai,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,100.573,13.641
101907,แขวง บางเชือกหนัง,,1019,เขต ตลิ่งชัน,Taling Chan,10,กรุงเทพมหานคร,Bangkok,100.419,13.751
200905,ต. แสมสาร,Samae San,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,100.947,12.577
860801,ต. ปากตะโก,Pak Tako,8608,อ. ทุ่งตะโก,Thung Tako,86,จ. ชุมพร,Chumphon,99.141,10.112
110113,ต. บางด้วน,,1101,อ. เมืองสมุทรปราการ,Mueang Samut Prakan,11,จ. สมุทรปราการ,Samut Prakarn,100.581,13.622
141603,ต. สำพะเนียง,Sam Phaniang,1416,อ. บ้านแพรก,Ban Phraek,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.567,14.638
101504,แขวง บุคคโล,,1015,เขต ธนบุรี,Thon Buri,10,กรุงเทพมหานคร,Bangkok,100.486,13.707
120601,ต. ปากเกร็ด,Pak Kret,1206,อ. ปากเกร็ด,Pak Kret,12,จ. นนทบุรี,Nonthaburi,100.506,13.912
140811,ต. โคกช้าง,Khok Chang,1408,อ. ผักไห่,Phak Hai,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.388,14.500
760601,ต. บ้านลาด,Ban Lat,7606,อ. บ้านลาด,Ban Lat,76,จ. เพชรบุรี,Phetchaburi,99.928,13.063
120101,ต. สวนใหญ่,Suan Yai,1201,อ. เมืองนนทบุรี,Mueang Nonthaburi,12,จ. นนทบุรี,Nonthaburi,100.494,13.842
340107,ต. ปทุม,Pathum,3401,อ. เมืองอุบลราชธานี,Mueang Ubon Ratchathani,34,จ. อุบลราชธานี,Ubon Ratchathani,104.894,15.244
120202,ต. บางกรวย,Bang Kruai,1202,อ. บางกรวย,Bang Kruai,12,จ. นนทบุรี,Nonthaburi,100.499,13.809
640101,ต. ธานี,Thani,6401,อ. เมืองสุโขทัย,Mueang Sukhothai,64,จ. สุโขทัย,Sukhothai,99.822,17.012
120208,ต. ปลายบาง,Plai Bang,1202,อ. บางกรวย,Bang Kruai,12,จ. นนทบุรี,Nonthaburi,100.402,13.814
730101,ต. พระปฐมเจดีย์,Phra Pathom Chedi,7301,อ. เมืองนครปฐม,mueang Nakhon Pathom,73,จ. นครปฐม,Nakhon Pathom,100.050,13.819
500113,ต. หนองป่าครั่ง,Nong Pa Khrang,5001,อ. เมืองเชียงใหม่,Mueang Chiang Mai,50,จ. เชียงใหม่,Chiang Mai,99.034,18.788
910504,ต. ปากน้ำ,Pak Nam,9105,อ. ละงู,La-ngu,91,จ. สตูล,Satun,99.691,6.834
730316,ต. วัดสำโรง,Wat Samrong,7303,อ. นครชัยศรี,Nakhon Chai Si,73,จ. นครปฐม,Nakhon Pathom,100.218,13.827
850101,ต. เขานิเวศน์,Khao Niwet,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,98.621,9.960
140112,ต. วัดตูม,Wat Tum,1401,อ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.539,14.390
200114,ต. บ้านปึก,Ban Puek,2001,อ. เมืองชลบุรี,Mueang Chon Buri,20,จ. ชลบุรี,Chon Buri,100.928,13.302
500105,ต. ช้างคลาน,Chang Khlan,5001,อ. เมืองเชียงใหม่,Mueang Chiang Mai,50,จ. เชียงใหม่,Chiang Mai,98.996,18.774
560101,ต. เวียง,Wiang,5601,อ. เมืองพะเยา,Mueang Phayao,56,จ. พะเยา,Phayao,99.894,19.172
140804,ต. ลาดน้ำเค็ม,Lat Nam Khem,1408,อ. ผักไห่,Phak Hai,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,100.393,14.482
740201,ต. ตลาดกระทุ่มแบน,Talat Krathum Baen,7402,อ. กระทุ่มแบน,Krathum Baen,74,จ. สมุทรสาคร,Samut Sakhon,100.250,13.654
830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,98.372,7.788
